mounted, id, time
1000, 802, 541
1000, 733, 618094
1000, 792, 551
1000, 621, 1044
1000, 584, 991
1000, 205, 1553
1000, 790, 568
1000, 315, 1520
1000, 749, 622
1000, 646, 860
1000, 590, 1012
1000, 723, 671
1000, 449, 1354
1000, 838, 510
1000, 576, 1264
1000, 665, 876
1000, 823, 515
1000, 552, 1309
1000, 519, 618508
1000, 461, 1291
1000, 512, 1288
1000, 659, 935
1000, 765, 613
1000, 776, 585
1000, 805, 611
1000, 661, 886
1000, 573, 1132
1000, 275, 1553
1000, 475, 1332
1000, 277, 1607
1000, 467, 1336
1000, 778, 594
1000, 309, 1602
1000, 604, 1114
1000, 249, 1623
1000, 721, 725
1000, 864, 439
1000, 729, 714
1000, 299, 1597
1000, 201, 1576
1000, 719, 721
1000, 785, 621
1000, 710, 604
1000, 769, 648
1000, 434, 1406
1000, 159, 1698
1000, 630, 1014
1000, 783, 612
1000, 628, 1017
1000, 744, 715
1000, 796, 659
1000, 818, 615
1000, 559, 1344
1000, 732, 765
1000, 781, 654
1000, 582, 1072
1000, 392, 1575
1000, 583, 1072
1000, 685, 935
1000, 585, 1116
1000, 860, 545
1000, 631, 1037
1000, 564, 1369
1000, 480, 1432
1000, 483, 1443
1000, 255, 1686
1000, 667, 972
1000, 636, 1050
1000, 514, 1349
1000, 596, 1357
1000, 817, 609
1000, 287, 1638
1000, 609, 1192
1000, 779, 680
1000, 703, 862
1000, 515, 1358
1000, 746, 755
1000, 856, 520
1000, 737, 697
1000, 715, 753
1000, 199, 1719
1000, 528, 1427
1000, 563, 1376
1000, 578, 1418
1000, 242, 1658
1000, 551, 1380
1000, 849, 580
1000, 291, 1655
1000, 674, 973
1000, 640, 964
1000, 506, 1357
1000, 750, 762
1000, 814, 651
1000, 292, 1682
1000, 825, 633
1000, 905, 379
1000, 668, 1009
1000, 266, 1732
1000, 669, 1026
1000, 560, 1368
1000, 477, 1491
1000, 722, 304
1000, 260, 1739
1000, 798, 748
1000, 435, 1505
1000, 489, 1376
1000, 244, 1693
1000, 794, 761
1000, 756, 760
1000, 757, 753
1000, 755, 766
1000, 647, 1061
1000, 968, 220
1000, 867, 582
1000, 787, 769
1000, 809, 708
1000, 801, 745
1000, 819, 715
1000, 878, 620
1000, 837, 687
1000, 902, 429
1000, 831, 669
1000, 673, 1024
1000, 816, 672
1000, 919, 409
1000, 808, 645
1000, 846, 653
1000, 885, 618
1000, 876, 647
1000, 886, 516
1000, 855, 588
1000, 824, 684
1000, 893, 320
1000, 858, 599
1000, 863, 605
1000, 811, 704
1000, 943, 286
1000, 879, 640
1000, 853, 677
1000, 592, 1192
1000, 852, 624
1000, 920, 434
1000, 712, 828
1000, 745, 868
1000, 775, 784
1000, 942, 292
1000, 839, 730
1000, 857, 622
1000, 882, 544
1000, 766, 794
1000, 985, 184
1000, 847, 647
1000, 869, 551
1000, 848, 635
1000, 213, 1819
1000, 926, 296
1000, 771, 800
1000, 951, 260
1000, 965, 289
1000, 834, 743
1000, 871, 557
1000, 915, 419
1000, 880, 659
1000, 862, 639
1000, 911, 417
1000, 922, 446
1000, 925, 450
1000, 897, 358
1000, 940, 318
1000, 961, 303
1000, 875, 557
1000, 754, 828
1000, 970, 171
1000, 833, 760
1000, 929, 321
1000, 959, 308
1000, 999, 193
1000, 964, 302
1000, 993, 220
1000, 956, 304
1000, 868, 570
1000, 945, 329
1000, 992, 225
1000, 938, 282
1000, 966, 273
1000, 982, 196
1000, 980, 200
1000, 967, 272
1000, 968, 618260
1000, 906, 492
1000, 947, 238
1000, 957, 271
1000, 996, 226
1000, 948, 243
1000, 994, 223
1000, 910, 471
1000, 978, 185
1000, 917, 395
1000, 983, 202
1000, 896, 379
1000, 953, 285
1000, 958, 284
1000, 909, 477
1000, 981, 202
1000, 984, 205
1000, 975, 209
1000, 991, 245
1000, 987, 224
1000, 935, 309
1000, 990, 232
1000, 988, 254
1000, 854, 741
1000, 546, 1543
1000, 936, 312
1000, 977, 214
1000, 973, 216
1000, 877, 719
1000, 921, 520
1000, 939, 335
1000, 891, 418
1000, 883, 629
1000, 851, 727
1000, 7, 5054
1000, 1, 5058
1000, 3, 5057
1000, 25, 5049
1000, 19, 5057
1000, 27, 5050
1000, 14, 5056
1000, 2, 5062
1000, 24, 5066
1000, 17, 5087
1000, 16, 5097
1000, 33, 5094
1000, 10, 5112
1000, 100, 5073
1000, 22, 5123
1000, 29, 5128
1000, 4, 5147
1000, 37, 5136
1000, 32, 5134
1000, 68, 5117
1000, 23, 5143
1000, 21, 5155
1000, 26, 5165
1000, 39, 5132
1000, 45, 5142
1000, 11, 5172
1000, 9, 5174
1000, 65, 5160
1000, 12, 5182
1000, 13, 5188
1000, 15, 5184
1000, 20, 5191
1000, 70, 5156
1000, 72, 5172
1000, 89, 5142
1000, 76, 5182
1000, 69, 5191
1000, 38, 5216
1000, 55, 5201
1000, 97, 5198
1000, 34, 5228
1000, 46, 5210
1000, 43, 5213
1000, 74, 5190
1000, 48, 5213
1000, 56, 5269
1000, 130, 5226
1000, 31, 5283
1000, 30, 5267
1000, 54, 5290
1000, 118, 5234
1000, 121, 5268
1000, 44, 5290
1000, 47, 5324
1000, 63, 5333
1000, 92, 5308
1000, 67, 5296
1000, 128, 5278
1000, 170, 5200
1000, 82, 5335
1000, 99, 5344
1000, 219, 5228
1000, 41, 5340
1000, 93, 5336
1000, 111, 5311
1000, 127, 5323
1000, 98, 5367
1000, 153, 5252
1000, 96, 5354
1000, 42, 5372
1000, 132, 5312
1000, 152, 5276
1000, 124, 5338
1000, 94, 5357
1000, 146, 5275
1000, 253, 5218
1000, 91, 5351
1000, 61, 5390
1000, 144, 5285
1000, 104, 5334
1000, 71, 5387
1000, 317, 5145
1000, 303, 5207
1000, 137, 5308
1000, 79, 5343
1000, 181, 5257
1000, 81, 5366
1000, 83, 5395
1000, 142, 5303
1000, 318, 5189
1000, 77, 5430
1000, 113, 5388
1000, 126, 5388
1000, 214, 5309
1000, 164, 5284
1000, 148, 5315
1000, 102, 5419
1000, 228, 5311
1000, 123, 5420
1000, 87, 5411
1000, 110, 5373
1000, 145, 5300
1000, 84, 5413
1000, 58, 5441
1000, 73, 5435
1000, 114, 5401
1000, 59, 5411
1000, 88, 5416
1000, 86, 5424
1000, 279, 5305
1000, 150, 5350
1000, 51, 5455
1000, 107, 5419
1000, 136, 5365
1000, 158, 5347
1000, 57, 5436
1000, 85, 5449
1000, 141, 5379
1000, 122, 5457
1000, 109, 5407
1000, 105, 5428
1000, 416, 5151
1000, 66, 5438
1000, 288, 5247
1000, 262, 5249
1000, 80, 5413
1000, 312, 5266
1000, 321, 5260
1000, 125, 5465
1000, 154, 5355
1000, 134, 5443
1000, 240, 5326
1000, 286, 5310
1000, 412, 5188
1000, 202, 5289
1000, 135, 5482
1000, 103, 5494
1000, 108, 5472
1000, 160, 5451
1000, 314, 5331
1000, 186, 5392
1000, 251, 5335
1000, 322, 5340
1000, 264, 5367
1000, 120, 5544
1000, 198, 5468
1000, 157, 5479
1000, 393, 5302
1000, 436, 5180
1000, 446, 5220
1000, 147, 5527
1000, 404, 5299
1000, 395, 5296
1000, 491, 5243
1000, 400, 5289
1000, 191, 5516
1000, 437, 5257
1000, 236, 5451
1000, 226, 5511
1000, 238, 5460
1000, 333, 5370
1000, 168, 5559
1000, 116, 5608
1000, 62, 5627
1000, 245, 5443
1000, 365, 5401
1000, 455, 5316
1000, 418, 5374
1000, 347, 5448
1000, 385, 5375
1000, 310, 5480
1000, 386, 5384
1000, 280, 5493
1000, 339, 5417
1000, 356, 5315
1000, 355, 5317
1000, 487, 5309
1000, 414, 5404
1000, 372, 5421
1000, 474, 5300
1000, 398, 5451
1000, 380, 5417
1000, 492, 5374
1000, 247, 5547
1000, 498, 5339
1000, 471, 5308
1000, 470, 5310
1000, 409, 5448
1000, 406, 5454
1000, 425, 5458
1000, 537, 5348
1000, 424, 5455
1000, 396, 5459
1000, 166, 5707
1000, 381, 5502
1000, 336, 5506
1000, 323, 5557
1000, 382, 5382
1000, 389, 5508
1000, 465, 5373
1000, 430, 5469
1000, 239, 5618
1000, 433, 5404
1000, 468, 5384
1000, 439, 5413
1000, 359, 5467
1000, 421, 5514
1000, 391, 5551
1000, 413, 5520
1000, 457, 5426
1000, 378, 5570
1000, 184, 5684
1000, 524, 5429
1000, 438, 5442
1000, 190, 5739
1000, 429, 5506
1000, 241, 5698
1000, 169, 5734
1000, 494, 5474
1000, 375, 5578
1000, 358, 5532
1000, 476, 5493
1000, 371, 5585
1000, 445, 5529
1000, 510, 5398
1000, 233, 5723
1000, 163, 5768
1000, 466, 5469
1000, 175, 5772
1000, 216, 5765
1000, 452, 5504
1000, 570, 5395
1000, 522, 5386
1000, 140, 5829
1000, 285, 5764
1000, 143, 5797
1000, 453, 5525
1000, 605, 5270
1000, 263, 5777
1000, 419, 5613
1000, 173, 5802
1000, 187, 5815
1000, 521, 5510
1000, 289, 5767
1000, 374, 5576
1000, 167, 5842
1000, 486, 5537
1000, 171, 5806
1000, 542, 5447
1000, 139, 5874
1000, 156, 5892
1000, 165, 5852
1000, 180, 5832
1000, 608, 5302
1000, 451, 5562
1000, 231, 5837
1000, 612, 5316
1000, 427, 5680
1000, 195, 5884
1000, 500, 5505
1000, 519, 5498
1000, 488, 5611
1000, 454, 5677
1000, 320, 5814
1000, 399, 5703
1000, 526, 5600
1000, 549, 5530
1000, 554, 5498
1000, 553, 5560
1000, 533, 5589
1000, 478, 5630
1000, 456, 5655
1000, 367, 5677
1000, 568, 5520
1000, 575, 5571
1000, 600, 5537
1000, 571, 5512
1000, 495, 5660
1000, 227, 5909
1000, 532, 5589
1000, 555, 5591
1000, 535, 5645
1000, 623, 5280
1000, 440, 5643
1000, 234, 5910
1000, 597, 5545
1000, 581, 5520
1000, 501, 5552
1000, 539, 5609
1000, 569, 5610
1000, 611, 5413
1000, 443, 5685
1000, 250, 5907
1000, 354, 5683
1000, 237, 5926
1000, 624, 5314
1000, 172, 5951
1000, 357, 5690
1000, 328, 5799
1000, 223, 5955
1000, 193, 5933
1000, 281, 5929
1000, 638, 5286
1000, 229, 5975
1000, 589, 5577
1000, 410, 5778
1000, 179, 5997
1000, 377, 5821
1000, 188, 5995
1000, 450, 5754
1000, 525, 5470
1000, 497, 5739
1000, 338, 5827
1000, 272, 5936
1000, 353, 5733
1000, 469, 5693
1000, 252, 6010
1000, 334, 5870
1000, 350, 5920
1000, 586, 5640
1000, 340, 5857
1000, 534, 5698
1000, 458, 5740
1000, 366, 5907
1000, 639, 5376
1000, 508, 5677
1000, 653, 5368
1000, 516, 5679
1000, 527, 5715
1000, 520, 5672
1000, 405, 5873
1000, 460, 5702
1000, 706, 5201
1000, 656, 5389
1000, 462, 5773
1000, 529, 5749
1000, 629, 5400
1000, 699, 5221
1000, 561, 5666
1000, 574, 5733
1000, 679, 5292
1000, 544, 5723
1000, 655, 5430
1000, 618, 5574
1000, 606, 5577
1000, 557, 5720
1000, 505, 5812
1000, 504, 5789
1000, 183, 6105
1000, 696, 5291
1000, 473, 5804
1000, 627, 5389
1000, 293, 6079
1000, 682, 5368
1000, 616, 5612
1000, 652, 5477
1000, 635, 5489
1000, 224, 6179
1000, 632, 5497
1000, 649, 5440
1000, 593, 5783
1000, 641, 5397
1000, 686, 5402
1000, 197, 6160
1000, 503, 5825
1000, 666, 5450
1000, 644, 5469
1000, 615, 5677
1000, 725, 5262
1000, 246, 6160
1000, 311, 6131
1000, 738, 5283
1000, 728, 5284
1000, 346, 6119
1000, 681, 5467
1000, 307, 6218
1000, 654, 5593
1000, 702, 5414
1000, 664, 5543
1000, 720, 5350
1000, 697, 5474
1000, 319, 6217
1000, 662, 5566
1000, 207, 6271
1000, 518, 5980
1000, 726, 5353
1000, 204, 6218
1000, 650, 5564
1000, 748, 5337
1000, 335, 6151
1000, 268, 6276
1000, 511, 5977
1000, 690, 5547
1000, 680, 5539
1000, 799, 5313
1000, 709, 5369
1000, 695, 5492
1000, 298, 6285
1000, 692, 5559
1000, 230, 6358
1000, 741, 5416
1000, 704, 5479
1000, 633, 5607
1000, 707, 5482
1000, 517, 5979
1000, 734, 5396
1000, 256, 6295
1000, 694, 5525
1000, 643, 5644
1000, 215, 6346
1000, 698, 5555
1000, 513, 6022
1000, 507, 6034
1000, 747, 5430
1000, 730, 5454
1000, 370, 6251
1000, 711, 5388
1000, 209, 6375
1000, 301, 6339
1000, 243, 6336
1000, 705, 5553
1000, 693, 5578
1000, 580, 6011
1000, 675, 5660
1000, 567, 6060
1000, 677, 5632
1000, 657, 5762
1000, 565, 6074
1000, 331, 6320
1000, 485, 6221
1000, 701, 5633
1000, 613, 5942
1000, 258, 6437
1000, 267, 6386
1000, 523, 6180
1000, 384, 6322
1000, 351, 6343
1000, 509, 6120
1000, 637, 5828
1000, 607, 5992
1000, 625, 5900
1000, 626, 5912
1000, 540, 6181
1000, 206, 6492
1000, 313, 6391
1000, 768, 5485
1000, 547, 6199
1000, 325, 6462
1000, 758, 5494
1000, 739, 5588
1000, 420, 6364
1000, 387, 6371
1000, 800, 5510
1000, 645, 5799
1000, 791, 5519
1000, 297, 6472
1000, 294, 6468
1000, 822, 5431
1000, 343, 6371
1000, 390, 6377
1000, 788, 5510
1000, 394, 6391
1000, 760, 5501
1000, 203, 6450
1000, 185, 6512
1000, 273, 6509
1000, 813, 5431
1000, 784, 5459
1000, 342, 6412
1000, 836, 5437
1000, 795, 5521
1000, 558, 6231
1000, 556, 5961
1000, 259, 6489
1000, 762, 5511
1000, 296, 6500
1000, 688, 5769
1000, 740, 5619
1000, 815, 5428
1000, 810, 5436
1000, 221, 6510
1000, 308, 6514
1000, 562, 5969
1000, 324, 6504
1000, 670, 5777
1000, 714, 5592
1000, 753, 5625
1000, 751, 5607
1000, 803, 5526
1000, 290, 6495
1000, 306, 6500
1000, 196, 6561
1000, 257, 6522
1000, 761, 5548
1000, 812, 5501
1000, 687, 5804
1000, 700, 5620
1000, 713, 5566
1000, 269, 6530
1000, 763, 5550
1000, 724, 5645
1000, 708, 5728
1000, 742, 5656
1000, 804, 5561
1000, 598, 6238
1000, 780, 5551
1000, 274, 6563
1000, 826, 5491
1000, 881, 5406
1000, 376, 6463
1000, 282, 6542
1000, 789, 5558
1000, 820, 5524
1000, 835, 5474
1000, 271, 6533
1000, 689, 5826
1000, 773, 5574
1000, 774, 5578
1000, 332, 6472
1000, 821, 5508
1000, 716, 5549
1000, 345, 6514
1000, 806, 5499
1000, 843, 5429
1000, 717, 5557
1000, 759, 5596
1000, 840, 5524
1000, 861, 5420
1000, 923, 5238
1000, 830, 5509
1000, 829, 5531
1000, 832, 5549
1000, 797, 5605
1000, 718, 5584
1000, 807, 5494
1000, 865, 5492
1000, 770, 5617
1000, 764, 5629
1000, 859, 5469
1000, 733, 5722
1000, 901, 5298
1000, 827, 5558
1000, 743, 5747
1000, 850, 5480
1000, 735, 5757
1000, 782, 5610
1000, 888, 5426
1000, 887, 5519
1000, 767, 5668
1000, 793, 5701
1000, 828, 5624
1000, 678, 5974
1000, 672, 5985
1000, 842, 5636
1000, 924, 5342
1000, 892, 5261
1000, 884, 5476
1000, 903, 5394
1000, 845, 5573
1000, 941, 5236
1000, 671, 6001
1000, 900, 5445
1000, 912, 5381
1000, 904, 5438
1000, 873, 5578
1000, 844, 5591
1000, 872, 5519
1000, 933, 5264
1000, 874, 5522
1000, 954, 5218
1000, 989, 5191
1000, 916, 5345
1000, 908, 5433
1000, 914, 5392
1000, 913, 5391
1000, 952, 5229
1000, 866, 5653
1000, 930, 5276
1000, 870, 5536
1000, 944, 5302
1000, 946, 5191
1000, 997, 5192
1000, 931, 5283
1000, 894, 5347
1000, 928, 5293
1000, 960, 5295
1000, 890, 5370
1000, 927, 5290
1000, 995, 5222
1000, 949, 5230
1000, 976, 5193
1000, 974, 5175
1000, 963, 5303
1000, 934, 5280
1000, 962, 5305
1000, 895, 5358
1000, 899, 5358
1000, 998, 5215
1000, 971, 5177
1000, 937, 5277
1000, 889, 5361
1000, 918, 5371
1000, 898, 5353
1000, 969, 5171
1000, 986, 5211
1000, 972, 5187
1000, 907, 5493
1000, 932, 5296
1000, 1000, 5205
1000, 979, 5198
1000, 950, 5291
1000, 955, 5288
